ID,Ideology,Decade,In_PIRUS,Subject_ID,Loc_Plot_State1,Loc_Plot_City1,Loc_Plot_State2,Loc_Plot_City2,Year_Exposure,Plot_Target1,Plot_Target2,Plot_Target3,Attack_Preparation,Changing_Target,Anticp_Fatals_Targ,Internet_Use_Plot,Extent_Plot,Violent,Primary_Event_Mass_Casualty_Incident,Primary_Event_Mass_Casualty_Incident_Type,Primary_Event_Mass_Casualty_Incident_Killed,Foreign_Fighter,Criminal_Severity,Criminal_Charges,Indict_Arrest,Current_Status,Group_Membership,Actively_Recruited,Recruiter1,Recruiter2,Recruiter3,Actively_Connect,Group_Competition,Role_Group,Length_Group,Clique,Internet_Radicalization,Media_Radicalization,Social_Media,Social_Media_Frequency,Social_Media_Platform1,Social_Media_Platform2,Social_Media_Platform3,Social_Media_Platform4,Social_Media_Platform5,Social_Media_Activities1,Social_Media_Activities2,Social_Media_Activities3,Social_Media_Activities4,Social_Media_Activities5,Social_Media_Activities6,Social_Media_Activities7,Radicalization_Islamist,Radicalization_Far_Right,Radicalization_Far_Left,Radicalization_Single_Issue,Ideological_Sub_Category1,Ideological_Sub_Category2,Ideological_Sub_Category3,Loc_Habitation_State1,Loc_Habitation_City1,Loc_Habitation_State2,Loc_Habitation_City2,Itinerant,External_Rad,Rad_duration,Radical_Behaviors,Radical_Beliefs,US_Govt_Leader,Foreign_Govt_Leader,Event_Influence1,Event_Influence2,Event_Influence3,Event_Influence4,Radicalization_Sequence,Radicalization_Place,Prison_Radicalize,Broad_Ethnicity,Age,Marital_Status,Children,Gender,Religious_Background,Convert,Reawakening,Citizenship,Residency_Status,Nativity,Time_US_Months,Immigrant_Generation,Immigrant_Source,Education,Student,Employment_Status,Work_History,Military,Military_Status_Arrest,Foreign_Military,Social_Stratum_Childhood,Social_Stratum_Adulthood,Abuse_Child,Abuse_Adult,Abuse_Type1,Abuse_Type2,Abuse_Type3,Psychological,Alcohol_Drug,Radical_Friend,Radical_Family,Radical_Signif_Other,Previous_Criminal_Activity,Previous_Criminal_Activity_Type1,Previous_Criminal_Activity_Type2,Previous_Criminal_Activity_Type3,Previous_Criminal_Activity_Age,Gang,Gang_Age_Joined,Trauma,Other_Ideologies,Angry_US,Group_Grievance,Component_ID,Component_Density,Lone_Offender,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality
6558,Anarchist/Anti-Capitalist,2010s,Yes,6558,Ohio,Cleveland,Ohio,Brecksville,2012.0,-88,,,-88.0,-88.0,-88.0,-88.0,0.0,0.0,-88.0,-88.0,-88.0,0.0,9.0,2.0,4.0,4.0,2.0,-99.0,-99.0,,,-99.0,-99.0,3.0,6,1.0,-99.0,1.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,0.0,0.0,1.0,0.0,9.0,10.0,,Indiana,Bloomington,Ohio,Cleveland,1,0.0,3.0,9.0,4.0,0.0,0.0,-99.0,,,,-99,-99,-99.0,3.0,26.0,1.0,0.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,312.0,0.0,-88,-99.0,0.0,4.0,3.0,0.0,-88.0,0.0,-99.0,1.0,1.0,0.0,2,3.0,,0.0,1.0,2.0,-99.0,-99.0,2.0,-99.0,,,-99.0,0.0,-88,2.0,0.0,1.0,3.0,111.0,1.0,0.0,4.0,0.0,1.0
6559,Anarchist/Anti-Capitalist,2010s,Yes,6559,Ohio,Cleveland,Ohio,Brecksville,2012.0,-88,,,-88.0,-88.0,-88.0,-88.0,0.0,0.0,-88.0,-88.0,-88.0,0.0,9.0,2.0,4.0,4.0,2.0,1.0,4.0,,,0.0,-99.0,2.0,6,1.0,1.0,-99.0,1.0,-99.0,1.0,,,,,2.0,,,,,,,0.0,0.0,1.0,0.0,9.0,10.0,,Ohio,Lakewood,Ohio,Cleveland,-99,0.0,1.0,9.0,4.0,-99.0,0.0,-99.0,,,,-99,0,-88.0,7.0,20.0,1.0,0.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,240.0,0.0,-88,3.0,0.0,4.0,1.0,0.0,-88.0,0.0,1.0,1.0,2.0,0.0,2,,,2.0,0.0,2.0,-99.0,-99.0,3.0,4.0,15.0,20,1.0,0.0,-88,2.0,1.0,1.0,-99.0,111.0,1.0,0.0,4.0,0.0,1.0
6560,Anarchist/Anti-Capitalist,2010s,Yes,6560,Ohio,Cleveland,Ohio,Brecksville,2012.0,-88,,,-88.0,-88.0,-88.0,-88.0,0.0,0.0,-88.0,-88.0,-88.0,0.0,9.0,2.0,4.0,4.0,2.0,0.0,-88.0,,,1.0,-99.0,2.0,1,1.0,-99.0,1.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,0.0,0.0,1.0,0.0,9.0,10.0,,Ohio,Cleveland,,,1,0.0,1.0,9.0,2.0,-99.0,0.0,8.0,,,,1,-99,-99.0,3.0,23.0,1.0,0.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,276.0,0.0,-88,3.0,0.0,3.0,-99.0,0.0,-88.0,0.0,-99.0,1.0,3.0,0.0,2,,,2.0,0.0,2.0,-99.0,-99.0,3.0,5.0,6.0,9,1.0,0.0,-88,2.0,0.0,-99.0,-99.0,111.0,1.0,0.0,4.0,0.0,1.0
6561,Anarchist/Anti-Capitalist,2010s,Yes,6561,Ohio,Cleveland,Ohio,Brecksville,2012.0,-88,,,-88.0,-88.0,-88.0,-88.0,0.0,0.0,-88.0,-88.0,-88.0,0.0,9.0,2.0,4.0,4.0,2.0,0.0,-88.0,,,0.0,0.0,2.0,3,1.0,1.0,2.0,1.0,-99.0,13.0,,,,,2.0,3.0,,,,,,0.0,0.0,1.0,0.0,9.0,10.0,,Ohio,Berea,Ohio,Cleveland,1,0.0,2.0,9.0,4.0,-99.0,0.0,8.0,,,,1,0,-99.0,3.0,20.0,1.0,0.0,2.0,-99.0,0.0,0.0,United States of America,1.0,United States of America,240.0,0.0,-88,2.0,0.0,1.0,2.0,0.0,-88.0,0.0,1.0,1.0,0.0,0.0,-88,,,1.0,1.0,2.0,0.0,-99.0,1.0,6.0,20.0,,1.0,0.0,-88,0.0,0.0,-99.0,-99.0,111.0,1.0,0.0,4.0,0.0,1.0
6562,Anarchist/Anti-Capitalist,2010s,Yes,6562,Ohio,Cleveland,Ohio,Brecksville,2012.0,-88,,,-88.0,-88.0,-88.0,-88.0,0.0,0.0,-88.0,-88.0,-88.0,0.0,9.0,2.0,4.0,4.0,2.0,1.0,4.0,,,0.0,-99.0,2.0,2,1.0,-99.0,1.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,0.0,0.0,1.0,0.0,9.0,10.0,,Ohio,Cleveland,,,1,0.0,1.0,9.0,3.0,-99.0,0.0,8.0,,,,1,-99,-99.0,3.0,35.0,3.0,0.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,420.0,0.0,-88,3.0,0.0,3.0,-99.0,0.0,-88.0,0.0,-99.0,1.0,0.0,0.0,-88,,,0.0,0.0,2.0,-99.0,-99.0,3.0,3.0,4.0,6,-99.0,0.0,-88,-99.0,0.0,-99.0,-99.0,111.0,1.0,0.0,4.0,0.0,1.0
6565,Environmental/Animal Rights,2000s,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6566,Environmental/Animal Rights,2000s,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6575,Other,2010s,Yes,6575,Florida,Wilton Manors,,,2016.0,14,,,-99.0,-99.0,-99.0,-99.0,1.0,1.0,0.0,-88.0,-88.0,0.0,8.0,2.0,4.0,5.0,0.0,0.0,-88.0,,,0.0,-88.0,-88.0,-88,0.0,1.0,0.0,1.0,5.0,1.0,2.0,,,,1.0,2.0,3.0,,,,,0.0,0.0,0.0,1.0,17.0,,,Florida,Wilton Manors,,,-99,0.0,1.0,-99.0,2.0,0.0,0.0,0.0,,,,3,0,-99.0,3.0,50.0,1.0,0.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,600.0,0.0,-88,9.0,0.0,1.0,3.0,0.0,-88.0,0.0,-99.0,2.0,0.0,0.0,-88,,,0.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,,,-99.0,0.0,-88,0.0,0.0,0.0,0.0,1421.0,-88.0,1.0,0.0,0.0,0.0
6580,Jihadist,2010s,Yes,6580,Indiana,Crown Point,,,2016.0,-88,,,-88.0,-88.0,-88.0,-88.0,0.0,0.0,-88.0,-88.0,-88.0,0.0,7.0,2.0,4.0,3.0,0.0,0.0,-88.0,,,0.0,-88.0,-88.0,-88,0.0,1.0,-99.0,1.0,-99.0,-99.0,,,,,6.0,7.0,,,,,,1.0,0.0,0.0,0.0,11.0,,,Indiana,Crown Point,,,0,0.0,-99.0,7.0,-99.0,-99.0,-99.0,-99.0,,,,2,-99,-88.0,2.0,30.0,2.0,0.0,2.0,-99.0,-99.0,-99.0,United States of America,1.0,United States of America,360.0,0.0,-88,-99.0,-99.0,-99.0,-99.0,0.0,-88.0,0.0,-99.0,-99.0,0.0,0.0,-88,,,0.0,0.0,0.0,0.0,0.0,2.0,6.0,,,2.0,0.0,-88,-99.0,0.0,-99.0,-99.0,1422.0,-88.0,1.0,0.0,0.0,0.0
6581,Other,2010s,Yes,6581,Georgia,Jonesboro,,,2015.0,2,,,2.0,1.0,1.0,1.0,4.0,1.0,-88.0,-88.0,-88.0,0.0,7.0,2.0,4.0,1.0,2.0,1.0,4.0,,,0.0,0.0,3.0,10,0.0,1.0,-99.0,1.0,3.0,1.0,2.0,,,,1.0,2.0,5.0,,,,,0.0,0.0,0.0,1.0,18.0,,,Georgia,Atlanta,,,-99,0.0,-99.0,10.0,4.0,0.0,1.0,0.0,,,,3,0,-88.0,3.0,43.0,2.0,2.0,2.0,-99.0,0.0,-99.0,Gambia,3.0,Gambia,276.0,1.0,Gambia,9.0,0.0,1.0,4.0,0.0,-88.0,0.0,1.0,2.0,0.0,0.0,-88,,,0.0,0.0,-99.0,-99.0,-99.0,0.0,-88.0,,,-88.0,0.0,-88,0.0,0.0,0.0,3.0,1.0,0.011015630403209074,0.0,4.0,0.0003792180709416864,0.102283317800559
6582,Other,2010s,Yes,6582,Kentucky,Frankfort,Kentucky,Lexington,2015.0,2,,,2.0,1.0,1.0,1.0,4.0,1.0,-88.0,-88.0,-88.0,0.0,7.0,-88.0,-88.0,8.0,2.0,0.0,-88.0,,,-99.0,1.0,2.0,24,0.0,1.0,0.0,1.0,4.0,1.0,,,,,1.0,4.0,5.0,,,,,0.0,0.0,0.0,1.0,18.0,,,Kentucky,Frankfort,,,0,0.0,2.0,9.0,5.0,0.0,1.0,0.0,,,,1,0,-88.0,2.0,44.0,2.0,3.0,2.0,5.0,0.0,0.0,United States of America,2.0,Gambia,132.0,1.0,Gambia,8.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-88,,,0.0,0.0,-99.0,0.0,0.0,0.0,-88.0,,,-88.0,0.0,-88,-99.0,0.0,-99.0,2.0,1.0,0.011015630403209074,0.0,3.0,0.0,0.0928069340943924
6583,Jihadist,2010s,Yes,6583,New York,New York,,,2016.0,14,,,0.0,0.0,3.0,1.0,1.0,1.0,0.0,-88.0,-88.0,1.0,5.0,2.0,4.0,3.0,0.0,0.0,-88.0,,,2.0,-88.0,-88.0,-88,1.0,1.0,1.0,1.0,-99.0,1.0,3.0,,,,1.0,2.0,3.0,,,,,1.0,0.0,0.0,0.0,11.0,,,New York,New York,,,0,1.0,2.0,6.0,4.0,0.0,0.0,0.0,,,,-99,0,-99.0,4.0,37.0,2.0,3.0,2.0,5.0,-99.0,-99.0,Yemen,3.0,Yemen,-99.0,1.0,Yemen,-99.0,0.0,2.0,4.0,0.0,-88.0,0.0,-99.0,-99.0,0.0,0.0,-88,,,0.0,0.0,-99.0,-99.0,1.0,-99.0,-99.0,,,-99.0,0.0,-88,0.0,0.0,0.0,0.0,519.0,-88.0,0.0,1.0,0.0,1.0
6584,Jihadist,2010s,Yes,6584,Ohio,Columbus,,,2016.0,8,14.0,,1.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,10.0,2.0,-88.0,8.0,0.0,0.0,-88.0,,,0.0,-88.0,-88.0,-88,0.0,1.0,1.0,1.0,-99.0,1.0,,,,,1.0,2.0,3.0,,,,,1.0,0.0,0.0,0.0,11.0,,,Ohio,Columbus,Texas,Dallas,1,-99.0,-99.0,10.0,1.0,1.0,1.0,0.0,,,,1,0,-88.0,4.0,18.0,1.0,0.0,2.0,1.0,0.0,0.0,Somalia,3.0,Somalia,24.0,1.0,Pakistan,5.0,1.0,5.0,-88.0,0.0,-88.0,0.0,1.0,1.0,0.0,0.0,-88,,,0.0,0.0,-99.0,0.0,0.0,0.0,-88.0,,,-88.0,0.0,-88,0.0,0.0,1.0,1.0,1423.0,-88.0,1.0,0.0,0.0,0.0
6585,Other,2010s,Yes,6585,Alabama,Trussville,Alabama,Birmingham,2016.0,3,,,1.0,0.0,1.0,-99.0,4.0,1.0,1.0,0.0,-88.0,0.0,7.0,2.0,4.0,3.0,2.0,-99.0,-99.0,,,-99.0,-99.0,-99.0,-99,1.0,-99.0,-99.0,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,0.0,0.0,0.0,1.0,18.0,,,Alabama,Birmingham,,,-99,0.0,-99.0,10.0,1.0,0.0,0.0,0.0,,,,-99,0,-99.0,2.0,35.0,1.0,0.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,420.0,0.0,-88,-99.0,-99.0,-99.0,-99.0,0.0,-88.0,0.0,-99.0,-99.0,0.0,0.0,-88,,,0.0,0.0,-99.0,-99.0,3.0,3.0,4.0,,,2.0,3.0,-99,0.0,0.0,0.0,0.0,171.0,1.0,0.0,3.0,0.0,1.0
6586,Other,2010s,Yes,6586,Alabama,Trussville,Alabama,Birmingham,2016.0,3,,,1.0,0.0,1.0,-99.0,4.0,1.0,1.0,0.0,-88.0,0.0,7.0,2.0,4.0,3.0,2.0,0.0,-88.0,,,0.0,-99.0,-99.0,-99,1.0,-99.0,-99.0,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,0.0,0.0,0.0,1.0,18.0,,,Alabama,Birmingham,Georgia,Atlanta,0,0.0,-99.0,10.0,-99.0,0.0,0.0,0.0,,,,-99,0,-88.0,2.0,34.0,1.0,2.0,1.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,408.0,0.0,-88,5.0,0.0,1.0,4.0,1.0,0.0,0.0,-99.0,2.0,0.0,0.0,-88,,,0.0,0.0,-99.0,-99.0,3.0,0.0,-88.0,,,-88.0,0.0,-88,0.0,0.0,0.0,0.0,171.0,1.0,0.0,3.0,0.0,1.0
6587,Jihadist,2010s,Yes,6587,Arizona,-99,,,2016.0,15,,,1.0,0.0,1.0,-99.0,2.0,1.0,1.0,0.0,-88.0,0.0,5.0,2.0,4.0,3.0,0.0,0.0,-88.0,,,-99.0,-88.0,-88.0,-88,0.0,1.0,-99.0,1.0,-99.0,1.0,10.0,,,,1.0,2.0,3.0,,,,,1.0,0.0,0.0,0.0,11.0,,,Arizona,Phoenix,,,0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,,,,-99,-99,-99.0,2.0,30.0,2.0,1.0,2.0,-99.0,-99.0,-99.0,United States of America,1.0,United States of America,360.0,0.0,-88,-99.0,-99.0,1.0,-99.0,0.0,-88.0,0.0,-99.0,-99.0,0.0,0.0,-88,,,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,,2.0,0.0,-88,0.0,0.0,0.0,0.0,1424.0,-88.0,1.0,0.0,0.0,0.0
6588,Jihadist,2010s,Yes,6588,Virginia,Suffolk,Virginia,Hampton Roads,2016.0,-88,,,-88.0,-88.0,-88.0,-88.0,0.0,0.0,-88.0,-88.0,-88.0,0.0,7.0,2.0,4.0,4.0,0.0,0.0,-88.0,,,0.0,-88.0,-88.0,-88,0.0,1.0,-99.0,1.0,5.0,1.0,3.0,28.0,,,1.0,2.0,3.0,5.0,,,,1.0,0.0,0.0,0.0,11.0,,,Virginia,Suffolk,,,0,0.0,-99.0,6.0,2.0,0.0,0.0,0.0,,,,-99,-99,-88.0,2.0,26.0,1.0,0.0,2.0,-99.0,1.0,0.0,United States of America,1.0,United States of America,312.0,0.0,-88,4.0,0.0,-99.0,3.0,0.0,-88.0,0.0,-99.0,-99.0,0.0,0.0,-88,,,1.0,1.0,0.0,0.0,0.0,1.0,16.0,,,1.0,0.0,-88,2.0,0.0,-99.0,-99.0,1425.0,-88.0,1.0,0.0,0.0,0.0
6594,Jihadist,2010s,Yes,6594,Minnesota,Minneapolis,,,2013.0,-88,,,-88.0,-88.0,-88.0,-88.0,0.0,0.0,-88.0,-88.0,-88.0,0.0,4.0,2.0,4.0,4.0,2.0,-99.0,-88.0,,,-99.0,0.0,2.0,-99,0.0,2.0,1.0,2.0,5.0,28.0,,,,,5.0,,,,,,,1.0,0.0,0.0,0.0,11.0,,,Minnesota,Minneapolis,,,1,0.0,-99.0,6.0,4.0,0.0,0.0,8.0,,,,-99,0,-88.0,4.0,23.0,2.0,1.0,1.0,5.0,0.0,0.0,Somalia,3.0,Somalia,276.0,1.0,Somalia,2.0,1.0,5.0,-88.0,0.0,-88.0,0.0,1.0,-99.0,0.0,0.0,-88,,,0.0,0.0,3.0,0.0,0.0,0.0,-88.0,,,-88.0,0.0,-88,2.0,0.0,0.0,0.0,5.0,0.048257080610021784,0.0,3.0,0.0252053604831382,0.25
6596,Other,2010s,Yes,6596,Michigan,Kentwood,Michigan,Grand Rapids,2017.0,15,,,1.0,0.0,-99.0,-99.0,1.0,1.0,0.0,-88.0,-88.0,0.0,8.0,2.0,2.0,3.0,0.0,0.0,-88.0,,,0.0,-88.0,-88.0,-88,0.0,-99.0,1.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,0.0,0.0,0.0,1.0,18.0,,,Michigan,Kentwood,,,0,1.0,3.0,5.0,4.0,0.0,0.0,0.0,,,,1,0,-88.0,3.0,33.0,1.0,0.0,2.0,11.0,1.0,0.0,United States of America,1.0,United States of America,288.0,0.0,-88,5.0,0.0,4.0,-99.0,0.0,-88.0,0.0,-99.0,2.0,0.0,0.0,-88,,,2.0,0.0,-99.0,0.0,0.0,0.0,-88.0,,,-88.0,0.0,-88,-99.0,0.0,0.0,0.0,1426.0,-88.0,1.0,0.0,0.0,0.0
6597,Jihadist,2010s,Yes,6597,Minnesota,Saint Paul,,,2012.0,14,,,0.0,0.0,1.0,0.0,5.0,1.0,0.0,-88.0,-88.0,0.0,10.0,1.0,1.0,1.0,0.0,0.0,-88.0,,,-99.0,-88.0,-88.0,-88,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,1.0,0.0,0.0,0.0,11.0,,,Minnesota,Saint Paul,,,0,0.0,-99.0,4.0,-99.0,0.0,0.0,0.0,,,,3,1,-88.0,2.0,21.0,1.0,0.0,2.0,-99.0,-99.0,-99.0,-99,-99.0,-99,-99.0,-99.0,-99,4.0,-99.0,-99.0,-99.0,0.0,-88.0,-99.0,-99.0,-99.0,0.0,0.0,-88,,,0.0,0.0,-99.0,0.0,0.0,0.0,-88.0,,,-88.0,0.0,-88,-99.0,0.0,0.0,-99.0,1427.0,-88.0,1.0,0.0,0.0,0.0
6599,Jihadist,2010s,Yes,6599,New York,Queens,,,2003.0,-88,,,-88.0,-88.0,-88.0,-88.0,0.0,0.0,-88.0,-88.0,-88.0,0.0,5.0,2.0,4.0,4.0,2.0,-99.0,-99.0,,,-99.0,0.0,2.0,-99,1.0,0.0,0.0,-88.0,-88.0,-88.0,,,,,-88.0,,,,,,,1.0,0.0,0.0,0.0,11.0,,,New York,New York,,,-99,-99.0,-99.0,6.0,1.0,-99.0,-99.0,-99.0,,,,-99,-99,-88.0,4.0,32.0,-99.0,-99.0,2.0,1.0,0.0,0.0,United States of America,2.0,West Bank and Gaza Strip,384.0,1.0,Kuwait,-99.0,0.0,1.0,4.0,0.0,-88.0,0.0,-99.0,1.0,0.0,0.0,-88,,,0.0,0.0,2.0,0.0,0.0,0.0,-88.0,,,-88.0,0.0,-88,-99.0,0.0,-99.0,1.0,453.0,-88.0,0.0,1.0,0.0,1.0
6600,Jihadist,2010s,Yes,6600,New York,Queens,,,2013.0,-88,,,-88.0,-88.0,-88.0,-88.0,0.0,0.0,-88.0,-88.0,-88.0,0.0,5.0,-99.0,4.0,3.0,2.0,0.0,-88.0,,,0.0,0.0,3.0,-99,1.0,-99.0,-99.0,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,1.0,0.0,0.0,0.0,11.0,,,New York,New York,,,-99,-99.0,-99.0,6.0,4.0,1.0,1.0,5.0,8.0,,,1,-99,-88.0,6.0,27.0,-99.0,-99.0,2.0,5.0,0.0,0.0,Pakistan,3.0,Pakistan,-99.0,1.0,Pakistan,-99.0,-99.0,-99.0,-99.0,0.0,-88.0,0.0,-99.0,-99.0,0.0,0.0,-88,,,0.0,0.0,0.0,1.0,0.0,0.0,-88.0,,,-88.0,0.0,-88,-99.0,0.0,1.0,1.0,453.0,-88.0,0.0,1.0,0.0,1.0
6601,Jihadist,2010s,Yes,6601,Colorado,Burns,Pennsylvania,Philadelphia,2012.0,-88,,,-88.0,-88.0,-88.0,-88.0,0.0,0.0,-88.0,-88.0,-88.0,1.0,5.0,2.0,4.0,3.0,3.0,-99.0,-99.0,,,1.0,0.0,2.0,-99,1.0,-99.0,-99.0,0.0,-88.0,-88.0,,,,,-88.0,,,,,,,1.0,0.0,0.0,0.0,11.0,,,Pennsylvania,Philadelphia,,,0,-99.0,3.0,6.0,4.0,0.0,1.0,0.0,,,,1,0,-88.0,6.0,45.0,2.0,3.0,2.0,5.0,0.0,0.0,Uzbekistan,5.0,Uzbekistan,120.0,1.0,Uzbekistan,-99.0,0.0,-99.0,4.0,0.0,-88.0,0.0,-99.0,2.0,0.0,0.0,-88,,,0.0,0.0,2.0,-99.0,0.0,0.0,-88.0,,,-88.0,0.0,-88,2.0,0.0,0.0,3.0,368.0,-88.0,0.0,1.0,0.0,1.0
6602,Militia/Sovereign Citizen/Anti-Government,2010s,Yes,6602,Missouri,St. Joseph,,,2016.0,-88,,,-88.0,-88.0,-88.0,-88.0,5.0,1.0,-88.0,-88.0,-88.0,0.0,10.0,2.0,4.0,4.0,0.0,0.0,-88.0,,,-99.0,-88.0,-88.0,-88,0.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,0.0,1.0,0.0,0.0,4.0,,,Missouri,Saint Joseph,,,1,0.0,-99.0,9.0,3.0,0.0,0.0,0.0,,,,-99,-99,-99.0,2.0,27.0,-99.0,1.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,324.0,0.0,-88,-99.0,-99.0,-99.0,-99.0,0.0,-88.0,0.0,-99.0,-99.0,0.0,0.0,-88,,,1.0,0.0,-99.0,-99.0,-99.0,2.0,16.0,,,2.0,0.0,-88,0.0,0.0,0.0,0.0,1428.0,-88.0,1.0,0.0,0.0,0.0
6604,Jihadist,2010s,Yes,6604,Florida,Miami,,,2016.0,-88,,,-88.0,-88.0,-88.0,-88.0,0.0,0.0,-88.0,-88.0,-88.0,0.0,5.0,2.0,4.0,3.0,1.0,-99.0,-99.0,,,-99.0,1.0,2.0,-99,1.0,1.0,-99.0,1.0,-99.0,1.0,7.0,19.0,,,1.0,2.0,3.0,4.0,5.0,,,1.0,0.0,0.0,0.0,11.0,,,Florida,Miami,,,-99,0.0,2.0,6.0,2.0,0.0,0.0,0.0,,,,-99,-99,-99.0,2.0,23.0,3.0,0.0,2.0,-99.0,-99.0,-99.0,United States of America,1.0,United States of America,276.0,0.0,-88,-99.0,-99.0,-99.0,-99.0,0.0,-88.0,0.0,-99.0,-99.0,0.0,0.0,-88,,,0.0,0.0,2.0,0.0,0.0,2.0,-99.0,,,-99.0,0.0,-88,0.0,0.0,0.0,0.0,454.0,-88.0,0.0,1.0,0.0,1.0
6605,Jihadist,2010s,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6606,Jihadist,2010s,Yes,6606,Michigan,Flushing,,,2015.0,-88,,,-88.0,-88.0,-88.0,-88.0,0.0,1.0,-88.0,-88.0,-88.0,1.0,5.0,-88.0,-88.0,2.0,3.0,-99.0,-99.0,,,-99.0,1.0,2.0,-99,0.0,1.0,0.0,1.0,-99.0,1.0,,,,,1.0,2.0,4.0,,,,,1.0,0.0,0.0,0.0,11.0,,,Michigan,Flushing,Colorado,Denver,1,-99.0,-99.0,6.0,5.0,-99.0,-99.0,7.0,,,,1,-99,-88.0,4.0,23.0,1.0,0.0,2.0,5.0,0.0,-99.0,United States of America,1.0,United States of America,240.0,-99.0,-99,11.0,0.0,-99.0,-99.0,0.0,-88.0,0.0,3.0,3.0,0.0,0.0,-88,,,0.0,0.0,-99.0,0.0,0.0,-99.0,-99.0,,,-99.0,0.0,-88,-99.0,0.0,1.0,-99.0,1429.0,-88.0,1.0,0.0,0.0,0.0
6607,Anarchist/Anti-Capitalist,2010s,Yes,6607,District of Columbia,Washington,,,2017.0,-88,,,-88.0,-88.0,-88.0,-88.0,0.0,0.0,-88.0,-88.0,-88.0,0.0,7.0,1.0,4.0,4.0,2.0,0.0,1.0,,,0.0,0.0,2.0,2,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,-99.0,,,,,,,0.0,0.0,1.0,0.0,10.0,,,District of Columbia,Washington,,,-99,0.0,-99.0,9.0,4.0,0.0,0.0,0.0,,,,-99,-99,-99.0,3.0,34.0,-99.0,-99.0,2.0,-99.0,0.0,-99.0,United States of America,1.0,United States of America,408.0,0.0,-88,9.0,-99.0,1.0,4.0,0.0,-88.0,0.0,-99.0,2.0,0.0,0.0,-88,,,0.0,0.0,-99.0,-99.0,-99.0,0.0,-88.0,,,-88.0,0.0,-88,0.0,0.0,0.0,0.0,212.0,1.0,0.0,2.0,0.0,1.0
6608,Jihadist,2010s,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6609,Militia/Sovereign Citizen/Anti-Government,2010s,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
